Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
United States,USA,Merchandise imports by the reporting economy (current US$),TM.VAL.MRCH.WL.CD,16170700000,15738600000,17522900000,18374900000,20078500000,22912900000,27730300000,28748300000,35359300000,38400900000,42692500000,48743100000,59337000000,74288600000,1.10107E+11,1.05516E+11,1.32224E+11,1.60441E+11,1.86068E+11,2.22399E+11,2.5708E+11,2.73453E+11,2.54929E+11,2.69919E+11,3.41221E+11,3.61679E+11,3.87117E+11,4.24115E+11,4.59784E+11,4.93333E+11,5.17014E+11,5.09317E+11,5.52608E+11,6.03E+11,6.89362E+11,7.71084E+11,8.17846E+11,8.98713E+11,9.44693E+11,1.04848E+12,1.23825E+12,1.18017E+12,1.20241E+12,1.30531E+12,1.52547E+12,1.73249E+12,1.9192E+12,2.01739E+12,2.16599E+12,1.60357E+12,1.96812E+12,2.20795E+12,2.27627E+12,2.26837E+12,2.34768E+12,2.24166E+12,2.18918E+12,2.34267E+12,,
United States,USA,"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",TM.VAL.MRCH.RS.ZS,5.488939873,5.742569225,5.422618402,5.30070912,4.618870932,4.679023607,4.216326545,4.118504399,4.050702361,3.676997154,3.462434854,3.304672867,3.167669414,3.817409401,4.427329779,3.53908412,2.431404284,2.430301482,2.374561988,2.43782571,2.402831803,2.354335114,2.210340918,2.236708049,2.065933808,1.635815184,1.672595107,1.583108355,1.565495972,1.517410147,1.455144348,1.329388181,1.186356332,1.018457711,1.084045828,0.917850714,0.978325993,0.086356824,0.050418496,0.042556844,0.067635776,0.052678851,0.042181951,0.060537344,0.042760592,0.065830106,0.065850354,0.046609728,0.04295957,0.036287783,0.057984269,0.069176912,0.044521498,0.025550841,0.022348889,0.02698571,0.02376196,0.005814045,,
United States,USA,"Smoking prevalence, males (% of adults)",SH.PRV.SMOK.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5,,,,,31,,,,,27.8,27.3,26.8,26.2,25.6,25.1,24.6,,,
United States,USA,"Smoking prevalence, females (% of adults)",SH.PRV.SMOK.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.4,,,,,25,,,,,22,21.5,21.1,20.5,20,19.6,19.1,,,
United States,USA,"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.4,,,,,27.9,,,,,24.8,24.3,23.9,23.3,22.8,22.3,21.8,,,
United States,USA,Prevalence of anemia among pregnant women (%),SH.PRG.ANEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.1,15.7,15.4,15,14.5,14.1,13.6,13.2,12.7,12.3,12,11.8,11.7,11.7,11.8,12.1,12.4,12.7,13.1,13.5,13.9,14.3,14.7,15,15.4,15.8,16.2,,,
United States,USA,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022903654,0.024500983,0.024909804,0.025660696,0.02579499,0.026440236,0.027052392,0.027187019,0.027659728,0.028610849,0.028222234,0.029008308,0.02910226,0.02945221,0.030158889,0.031995402,0.034195304,0.033557295,,
United States,USA,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4400,4100,4000,3900,3900,3800,3700,3700,3600,3500,3500,3400,3400,3400,3300,3100,2900,3000,,
United States,USA,Number of maternal deaths,SH.MMR.DTHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470,510,520,540,540,560,570,570,580,600,600,610,620,630,640,680,730,720,,
United States,USA,Children with fever receiving antimalarial drugs (% of children under age 5 with fever),SH.MLR.TRET.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Use of insecticide-treated bed nets (% of under-5 population),SH.MLR.NETS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.56,,,,54.71,,,,
United States,USA,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,1.1,,,,,1.2,,,,,1.2,,,,,1.3,1.3,1.3,1.4,1.4,1.5,1.5,1.6,1.6,,,1.7,1.8,1.8,1.8,1.8,1.9,1.9,1.9,,2.434,2,2.1,2.1,2.2,2.5917,2.2,2.3,,2.713,2.9401,2.402,2.41,2.416,2.422,2.4383,2.4683,2.5041,2.5666,2.5817,2.5858,2.5948,,,
United States,USA,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.94,,,,,9.4673,,,,,9.9177,,,,,12.6078,,,,8.832,8.55,,,,
United States,USA,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,9.199999809,,,,,8.800000191,,,,,7.900000095,7.5,7.400000095,7.199999809,7.099999905,6.800000191,6.599999905,6.400000095,6.199999809,6.099999905,6,5.900000095,5.900000095,5.800000191,5.699999809,5.5,5.400000095,5.199999809,5.099999905,5,4.900000095,4.800000191,4.599999905,4.5,4.300000191,4.099999905,3.900000095,3.799999952,3.700000048,3.599999905,3.5,3.5,3.400000095,3.3,,3.2,3.1,3.1,3.1,3.1,3,2.9,2.9,2.9,,,,,,
United States,USA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,,,,,,,,,,,,,,,,,,,,,86,97,97,98,98,97,97,82,98,94,90,87,83,84,89,88,91,91,92,92,91,91,91,93,93,92,92,92,92,90,92,92,91,92,92,92,92,92,92,
United States,USA,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,,,,,,,,,,,,,,,,,,,,,96,96,96,97,97,96,97,97,97,94,90,86,83,88,94,95,95,96,96,96,94,94,94,96,96,96,96,96,96,95,95,96,94,94,95,95,95,95,94,
United States,USA,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,42,68,82,84,87,88,90,89,88,92,92,93,93,93,94,92,92,91,90,91,92,92,93,93,91,
United States,USA,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Incidence of HIV (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41000,40000,40000,39000,39000,39000,39000,,,
United States,USA,Children (ages 0-14) newly infected with HIV,SH.HIV.INCD.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Adults (ages 15+) newly infected with HIV,SH.HIV.INCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Antiretroviral therapy coverage (% of people living with HIV),SH.HIV.ARTC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Children (0-14) living with HIV,SH.HIV.0014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.94233211,98.94710338,98.9518519,98.95656884,98.96125766,98.96588696,98.97068739,98.97557172,98.98059802,98.98573095,98.9909779,98.99630998,99.00177791,,
United States,USA,"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.66609487,99.66609487,99.66609487,99.66609487,99.66609487,99.66609487,99.66609487,99.66609487,99.66609487,99.66609487,99.66609487,99.66609487,99.66609487,99.66609487,99.66609487,99.66609487,99.66609487,99.66609487,,
United States,USA,"People using safely managed drinking water services, rural (% of rural population)",SH.H2O.SMDW.RU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.2095857,99.21436985,99.2191312,99.22386088,99.22856237,99.23320417,99.23801757,99.24291509,99.24795496,99.25310176,99.25836288,99.26370936,99.26919207,,
United States,USA,"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.7713081,99.7713081,99.7713081,99.7713081,99.7713081,99.7713081,99.7713081,99.7713081,99.7713081,99.7713081,99.7713081,99.7713081,99.7713081,99.7713081,99.7713081,99.7713081,99.7713081,99.7713081,,
United States,USA,"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.97277071,96.97277071,96.97277071,96.97277071,96.97277071,96.97277071,96.97277071,96.97277071,96.97277071,96.97277071,96.97277071,96.97277071,96.97277071,,
United States,USA,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),SH.FPL.SATM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.3,,86.8,,,,,,,,,,,,86.1,,,,,86.4,,,83.4,,,,,77.2,,,,
United States,USA,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,,,,,,,,,15.9,15.5,15,14.4,13.7,12.9,12.2,11.5,10.8,10.2,9.5,8.9,8.4,8,7.7,7.5,7.2,6.9,6.7,6.5,6.3,6,5.8,5.6,5.4,5.3,5.1,5,4.9,4.8,4.8,4.7,4.6,4.6,4.7,4.6,4.5,4.5,4.5,4.5,4.4,4.2,4,4,4,4,4,3.9,3.7,3.6,3.5,
United States,USA,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,16,,,,,14.5,,,,,14.3,14.6,,,
United States,USA,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6,,,,,19.2,,,,,17.4,,,,,17.2,17.5,,,
United States,USA,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6,,,,,13,,,,,11.7,,,,,11.6,11.8,,,
United States,USA,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,,,,,,,,,,9.3,,,,,,,,,,8,,,,,7.4,,,7.1,
United States,USA,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,7.6,,,,,,,,,,6.6,,,,,6.2,,,5.9,
United States,USA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,30.1,29.5,28.9,28.3,27.7,27.1,26.4,25.7,24.9,24.1,23.2,22.4,21.5,20.6,19.7,18.8,17.9,17.1,16.3,15.6,15,14.4,13.9,13.4,13,12.7,12.4,12.1,11.9,11.6,11.2,10.9,10.5,10.1,9.8,9.5,9.2,8.9,8.7,8.6,8.4,8.3,8.2,8.1,8.1,8,7.9,7.7,7.6,7.5,7.3,7.2,7.1,7,6.9,6.8,6.7,6.6,6.5,
United States,USA,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.4,0.4,0.4,0.4,0.4,0.4,,,
United States,USA,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Probability of dying at age 5-14 years (per 1,000 children age 5)",SH.DYN.0514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,1.8,,,,,,,,,,1.3,,,,,1.3,,,1.3,
United States,USA,Number of neonatal deaths,SH.DTH.NMRT,,,,,,,,,,54428,51755,48827,45821,42913,40185,37727,35552,33542,31606,29905,28689,28002,27550,27055,26494,25963,25491,24958,24261,23473,22744,22146,21562,20893,20222,19696,19350,19047,18665,18327,18271,18528,18804,18797,18625,18607,18808,18787,18180,17233,16482,16166,16036,15842,15517,15084,14579,14096,13727,
United States,USA,"Cause of death, by non-communicable diseases (% of total)",SH.DTH.NCOM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,,,,,,,,,,88.4,,,,,88.2,88.3,,,
United States,USA,Number of under-five deaths,SH.DTH.MORT,126971,123499,119505,115122,110451,105577,100576,95574,90603,85800,81187,76822,72711,68829,65206,61877,58873,56262,54042,52195,50681,49456,48497,47758,47210,46779,46405,46009,45524,44860,43986,42879,41584,40190,38772,37415,36205,35173,34357,33748,33316,33045,32905,32838,32786,32681,32458,32068,31510,30807,30024,29213,28430,27721,27122,26635,26240,25881,25497,
United States,USA,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9,,,,,,,,,,6.2,,,,,6.4,6.6,,,
United States,USA,Number of infant deaths,SH.DTH.IMRT,109294,106103,102464,98509,94332,90011,85617,81251,76941,72797,68833,65102,61589,58272,55172,52324,49765,47549,45677,44123,42850,41806,40983,40337,39842,39441,39086,38718,38278,37695,36937,35983,34870,33677,32470,31327,30322,29480,28836,28374,28070,27906,27847,27843,27844,27785,27611,27287,26811,26207,25536,24844,24185,23596,23109,22726,22424,22159,21873,
United States,USA,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1,,,,,,,,,,5.4,,,,,5.4,5.2,,,
United States,USA,Number of deaths ages 5-14 years,SH.DTH.0514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8615,,,,,,,,,,7655,,,,,,,,,,5549,,,,,5434,,,5599,
United States,USA,"Condom use, population ages 15-24, male (% of males ages 15-24)",SH.CON.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Condom use, population ages 15-24, female (% of females ages 15-24)",SH.CON.1524.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,10.9,10.1,9.4,8.9,8.5,8.2,7.9,7.7,7.6,7.5,7.5,7.6,7.8,8,8.3,8.6,9,9.4,9.7,10.1,10.4,10.7,11.2,11.6,12.3,13.2,,,
United States,USA,Prevalence of anemia among children (% of children under 5),SH.ANM.CHLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5,12.5,10.8,9.4,8.4,7.6,7.1,6.8,6.5,6.3,6.2,6.2,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.2,6.3,6.4,6.6,6.8,7.2,7.8,8.5,,,
United States,USA,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.1,11.1,10.3,9.6,9.1,8.7,8.4,8.1,7.9,7.7,7.7,7.7,7.8,7.9,8.1,8.4,8.8,9.1,9.5,9.8,10.2,10.5,10.9,11.3,11.8,12.4,13.3,,,
United States,USA,"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,15.8,,,
United States,USA,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3,,,,,,9.8,,,
United States,USA,"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,,,,,,4.1,,,
United States,USA,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Women who believe a husband is justified in beating his wife (any of five reasons) (%),SG.VAW.REAS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Women who believe a husband is justified in beating his wife when she neglects the children (%),SG.VAW.NEGL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Women who believe a husband is justified in beating his wife when she goes out without telling him (%),SG.VAW.GOES.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Women who believe a husband is justified in beating his wife when she burns the food (%),SG.VAW.BURN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Proportion of women subjected to physical and/or sexual violence in the last 12 months (% of women age 15-49),SG.VAW.1549.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",SG.TIM.UWRK.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.875,9.7916667,9.6666667,9.5833333,9.9583333,9.4166667,9.75,9.875,9.6666667,9.3333333,9.7083333,9.7083333,9.75,9.7916667,,,
United States,USA,"Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)",SG.TIM.UWRK.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.5416667,16.625,16.5,16.25,16.0833333,15.625,15.9166667,15.2916667,15.2083333,15.2916667,15.5833333,15.5416667,15.875,15.9166667,,,
United States,USA,Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),SG.NOD.CONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,
United States,USA,Mothers are guaranteed an equivalent position after maternity leave (1=yes; 0=no),SG.MMR.LEVE.EP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,
United States,USA,Legislation exists on domestic violence (1=yes; 0=no),SG.LEG.DVAW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,
United States,USA,Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),SG.LAW.NODC.HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,
United States,USA,Law mandates paid or unpaid maternity leave (1=yes; 0=no),SG.LAW.LEVE.PU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,
United States,USA,Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high),LP.LPI.ITRN.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.58,,,3.21,,3.56,,3.44804,,3.650306,,,
United States,USA,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.07,,,4.15,,4.14,,4.184653,,4.152011,,,
United States,USA,Logistics performance index: Efficiency of customs clearance process (1=low to 5=high),LP.LPI.CUST.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.52,,,3.68,,3.67,,3.728529,,3.752486,,,
United States,USA,"Lead time to import, median case (days)",LP.IMP.DURS.MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,,,4.04,,2,,2,,3,,,
United States,USA,"Lead time to export, median case (days)",LP.EXP.DURS.MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,,,2.82,,2,,2,,3,,,
United States,USA,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.784728502,1.163193726,1.724202539,2.271673294,4.862780635,9.237088297,16.41935296,21.61640097,30.09319659,35.84872446,43.07916264,49.08083159,58.78540388,61.69711712,64.75825648,67.96805292,68.93119327,75,74,71,71.69,69.72946076,74.7,71.4,73,74.55420245,85.54442129,87.26611282,,
United States,USA,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2481.7241,2986.298778,3841.73956,4303.156936,5129.543512,6358.801531,11435.11206,30335.70148,65767.56047,
United States,USA,Secure Internet servers,IT.NET.SECR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767662,930471,1205823,1360046,1633177,2039539,3694357,9863566,21517004,
United States,USA,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.256527384,0.98880068,2.509620243,4.494888518,6.920633597,9.57310291,12.77644087,17.34151705,20.23035652,23.85295723,25.4146804,26.11492781,27.3523823,28.34451919,29.45894011,30.35140225,30.69286505,31.85382022,32.73119648,33.99513449,35.60633748,
